province,year,month,week,total_cases
30 Hato Mayor,2018,8,37,0
30 Hato Mayor,2018,8,38,0
30 Hato Mayor,2018,8,39,0
30 Hato Mayor,2018,10,40,2
30 Hato Mayor,2018,10,41,0
30 Hato Mayor,2018,10,42,1
30 Hato Mayor,2018,10,43,0
30 Hato Mayor,2018,11,44,1
30 Hato Mayor,2018,11,45,0
30 Hato Mayor,2018,11,46,0
30 Hato Mayor,2018,11,47,1
30 Hato Mayor,2018,11,48,0
30 Hato Mayor,2018,11,49,0
30 Hato Mayor,2018,11,50,0
30 Hato Mayor,2018,12,51,1
30 Hato Mayor,2018,12,52,0
30 Hato Mayor,2019,12,1,0
30 Hato Mayor,2019,12,2,0
30 Hato Mayor,2019,12,3,0
30 Hato Mayor,2019,12,4,0
30 Hato Mayor,2019,12,5,0
30 Hato Mayor,2019,12,6,0
30 Hato Mayor,2019,12,7,0
30 Hato Mayor,2019,12,8,0
30 Hato Mayor,2019,12,9,0
30 Hato Mayor,2019,12,10,0
30 Hato Mayor,2019,3,11,1
30 Hato Mayor,2019,3,12,0
30 Hato Mayor,2019,3,13,0
30 Hato Mayor,2019,3,14,0
30 Hato Mayor,2019,3,15,0
30 Hato Mayor,2019,3,16,0
30 Hato Mayor,2019,3,17,0
30 Hato Mayor,2019,3,18,0
30 Hato Mayor,2019,3,19,0
30 Hato Mayor,2019,3,20,0
30 Hato Mayor,2019,5,21,1
30 Hato Mayor,2019,5,22,3
30 Hato Mayor,2019,6,23,6
30 Hato Mayor,2019,6,24,2
30 Hato Mayor,2019,6,25,1
30 Hato Mayor,2019,6,26,0
30 Hato Mayor,2019,7,27,2
30 Hato Mayor,2019,7,28,9
30 Hato Mayor,2019,7,29,8
30 Hato Mayor,2019,7,30,10
30 Hato Mayor,2019,8,31,3
30 Hato Mayor,2019,8,32,9
30 Hato Mayor,2019,8,33,1
30 Hato Mayor,2019,8,34,9
30 Hato Mayor,2019,8,35,4
30 Hato Mayor,2019,9,36,10
30 Hato Mayor,2019,9,37,5
30 Hato Mayor,2019,9,38,17
30 Hato Mayor,2019,9,39,13
30 Hato Mayor,2019,10,40,13
30 Hato Mayor,2019,10,41,11
30 Hato Mayor,2019,10,42,6
30 Hato Mayor,2019,10,43,7
30 Hato Mayor,2019,11,44,9
30 Hato Mayor,2019,11,45,4
30 Hato Mayor,2019,11,46,9
30 Hato Mayor,2019,11,47,10
30 Hato Mayor,2019,11,48,7
30 Hato Mayor,2019,12,49,1
30 Hato Mayor,2019,12,50,9
30 Hato Mayor,2019,12,51,4
30 Hato Mayor,2019,12,52,10
30 Hato Mayor,2020,12,1,5
30 Hato Mayor,2020,1,2,12
30 Hato Mayor,2020,1,3,1
30 Hato Mayor,2020,1,4,2
30 Hato Mayor,2020,1,5,1
30 Hato Mayor,2020,2,6,1
30 Hato Mayor,2020,2,7,8
30 Hato Mayor,2020,2,8,3
30 Hato Mayor,2020,2,9,2
30 Hato Mayor,2020,3,10,2
30 Hato Mayor,2020,3,11,1
30 Hato Mayor,2020,3,12,0
30 Hato Mayor,2020,3,13,0
30 Hato Mayor,2020,3,14,0
30 Hato Mayor,2020,3,15,0
30 Hato Mayor,2020,4,16,1
30 Hato Mayor,2020,4,17,1
30 Hato Mayor,2020,4,18,0
30 Hato Mayor,2020,4,19,0
30 Hato Mayor,2020,4,20,0
30 Hato Mayor,2020,4,21,0
30 Hato Mayor,2020,4,22,0
30 Hato Mayor,2020,4,23,0
30 Hato Mayor,2020,6,24,1
30 Hato Mayor,2020,6,25,0
30 Hato Mayor,2020,6,26,0
30 Hato Mayor,2020,6,27,0
30 Hato Mayor,2020,6,28,0
30 Hato Mayor,2020,6,29,0
30 Hato Mayor,2020,6,30,0
30 Hato Mayor,2020,6,31,0
30 Hato Mayor,2020,6,32,0
30 Hato Mayor,2020,6,33,0
30 Hato Mayor,2020,6,34,0
30 Hato Mayor,2020,6,35,0
30 Hato Mayor,2020,6,36,0
30 Hato Mayor,2020,6,37,0
30 Hato Mayor,2020,6,38,0
30 Hato Mayor,2020,6,39,0
30 Hato Mayor,2020,6,40,0
30 Hato Mayor,2020,6,41,0
30 Hato Mayor,2020,6,42,0
30 Hato Mayor,2020,6,43,0
30 Hato Mayor,2020,6,44,0
30 Hato Mayor,2020,6,45,0
30 Hato Mayor,2020,6,46,0
30 Hato Mayor,2020,6,47,0
30 Hato Mayor,2020,6,48,0
30 Hato Mayor,2020,6,49,0
30 Hato Mayor,2020,6,50,0
30 Hato Mayor,2020,6,51,0
30 Hato Mayor,2020,6,52,0
30 Hato Mayor,2021,6,1,0
30 Hato Mayor,2021,6,2,0
30 Hato Mayor,2021,6,3,0
30 Hato Mayor,2021,6,4,0
30 Hato Mayor,2021,6,5,0
30 Hato Mayor,2021,6,6,0
30 Hato Mayor,2021,6,7,0
30 Hato Mayor,2021,6,8,0
30 Hato Mayor,2021,6,9,0
30 Hato Mayor,2021,6,10,0
30 Hato Mayor,2021,6,11,0
30 Hato Mayor,2021,6,12,0
30 Hato Mayor,2021,6,13,0
30 Hato Mayor,2021,6,14,0
30 Hato Mayor,2021,6,15,0
30 Hato Mayor,2021,6,16,0
30 Hato Mayor,2021,6,17,0
30 Hato Mayor,2021,6,18,0
30 Hato Mayor,2021,6,19,0
30 Hato Mayor,2021,5,20,1
30 Hato Mayor,2021,5,21,0
30 Hato Mayor,2021,5,22,0
30 Hato Mayor,2021,5,23,0
30 Hato Mayor,2021,5,24,0
30 Hato Mayor,2021,5,25,0
30 Hato Mayor,2021,5,26,0
30 Hato Mayor,2021,7,27,1
30 Hato Mayor,2021,7,28,0
30 Hato Mayor,2021,7,29,0
30 Hato Mayor,2021,7,30,1
30 Hato Mayor,2021,7,31,0
30 Hato Mayor,2021,7,32,0
30 Hato Mayor,2021,7,33,0
30 Hato Mayor,2021,8,34,1
30 Hato Mayor,2021,8,35,0
30 Hato Mayor,2021,8,36,0
30 Hato Mayor,2021,8,37,0
30 Hato Mayor,2021,8,38,0
30 Hato Mayor,2021,8,39,0
30 Hato Mayor,2021,8,40,0
30 Hato Mayor,2021,8,41,0
30 Hato Mayor,2021,10,42,2
30 Hato Mayor,2021,10,43,2
30 Hato Mayor,2021,10,44,0
30 Hato Mayor,2021,11,45,1
30 Hato Mayor,2021,11,46,2
30 Hato Mayor,2021,11,47,2
30 Hato Mayor,2021,12,48,1
30 Hato Mayor,2021,12,49,0
30 Hato Mayor,2021,12,50,1
30 Hato Mayor,2021,12,51,1
30 Hato Mayor,2021,12,52,0
30 Hato Mayor,2022,12,1,0
30 Hato Mayor,2022,12,2,0
30 Hato Mayor,2022,12,3,0
30 Hato Mayor,2022,1,4,1
30 Hato Mayor,2022,1,5,0
30 Hato Mayor,2022,1,6,0
30 Hato Mayor,2022,1,7,0
30 Hato Mayor,2022,2,8,1
30 Hato Mayor,2022,2,9,0
30 Hato Mayor,2022,2,10,0
30 Hato Mayor,2022,3,11,1
30 Hato Mayor,2022,3,12,0
30 Hato Mayor,2022,4,13,2
30 Hato Mayor,2022,4,14,4
30 Hato Mayor,2022,4,15,6
30 Hato Mayor,2022,4,16,0
30 Hato Mayor,2022,4,17,1
30 Hato Mayor,2022,5,18,1
30 Hato Mayor,2022,5,19,1
30 Hato Mayor,2022,5,20,2
30 Hato Mayor,2022,5,21,1
30 Hato Mayor,2022,6,22,1
30 Hato Mayor,2022,6,23,3
30 Hato Mayor,2022,6,24,1
30 Hato Mayor,2022,6,25,2
30 Hato Mayor,2022,7,26,12
30 Hato Mayor,2022,7,27,27
30 Hato Mayor,2022,7,28,30
30 Hato Mayor,2022,7,29,23
30 Hato Mayor,2022,7,30,15
30 Hato Mayor,2022,8,31,5
30 Hato Mayor,2022,8,32,7
30 Hato Mayor,2022,8,33,9
30 Hato Mayor,2022,8,34,13
30 Hato Mayor,2022,8,35,4
30 Hato Mayor,2022,9,36,6
30 Hato Mayor,2022,9,37,4
30 Hato Mayor,2022,9,38,8
30 Hato Mayor,2022,10,39,7
30 Hato Mayor,2022,10,40,17
30 Hato Mayor,2022,10,41,7
30 Hato Mayor,2022,10,42,6
30 Hato Mayor,2022,10,43,1
30 Hato Mayor,2022,11,44,3
30 Hato Mayor,2022,11,45,2
30 Hato Mayor,2022,11,46,3
30 Hato Mayor,2022,11,47,0
30 Hato Mayor,2022,11,48,0
30 Hato Mayor,2022,12,49,1
30 Hato Mayor,2022,12,50,1
30 Hato Mayor,2022,12,51,0
30 Hato Mayor,2022,12,52,0
30 Hato Mayor,2023,12,1,0
30 Hato Mayor,2023,12,2,0
30 Hato Mayor,2023,12,3,0
30 Hato Mayor,2023,12,4,0
30 Hato Mayor,2023,12,5,0
30 Hato Mayor,2023,12,6,0
30 Hato Mayor,2023,2,7,1
30 Hato Mayor,2023,2,8,0
30 Hato Mayor,2023,2,9,0
30 Hato Mayor,2023,2,10,0
30 Hato Mayor,2023,2,11,0
30 Hato Mayor,2023,2,12,0
30 Hato Mayor,2023,3,13,1
30 Hato Mayor,2023,3,14,0
30 Hato Mayor,2023,3,15,0
30 Hato Mayor,2023,3,16,0
30 Hato Mayor,2023,3,17,0
30 Hato Mayor,2023,3,18,0
30 Hato Mayor,2023,5,19,1
30 Hato Mayor,2023,5,20,1
30 Hato Mayor,2023,5,21,0
30 Hato Mayor,2023,5,22,0
30 Hato Mayor,2023,6,23,3
30 Hato Mayor,2023,6,24,6
30 Hato Mayor,2023,6,25,0
30 Hato Mayor,2023,7,26,3
30 Hato Mayor,2023,7,27,0
30 Hato Mayor,2023,7,28,1
30 Hato Mayor,2023,7,29,0
30 Hato Mayor,2023,7,30,4
30 Hato Mayor,2023,8,31,3
30 Hato Mayor,2023,8,32,1
30 Hato Mayor,2023,8,33,3
30 Hato Mayor,2023,8,34,0
30 Hato Mayor,2023,9,35,5
30 Hato Mayor,2023,9,36,4
30 Hato Mayor,2023,9,37,6
30 Hato Mayor,2023,9,38,0
30 Hato Mayor,2023,9,39,0
30 Hato Mayor,2023,9,40,0
30 Hato Mayor,2023,9,41,0
30 Hato Mayor,2023,9,42,0
30 Hato Mayor,2023,9,43,0
30 Hato Mayor,2023,9,44,0
30 Hato Mayor,2023,9,45,0
30 Hato Mayor,2023,9,46,0
30 Hato Mayor,2023,9,47,0
30 Hato Mayor,2023,9,48,0
30 Hato Mayor,2023,9,49,0
30 Hato Mayor,2023,9,50,0
30 Hato Mayor,2023,9,51,0
30 Hato Mayor,2023,9,52,0
