province,year,month,week,total_cases
01 Distrito Nacional,2020,2,8,19
01 Distrito Nacional,2020,2,9,20
01 Distrito Nacional,2020,3,10,7
01 Distrito Nacional,2020,3,11,7
01 Distrito Nacional,2020,3,12,7
01 Distrito Nacional,2020,3,13,3
01 Distrito Nacional,2020,4,14,1
01 Distrito Nacional,2020,4,15,3
01 Distrito Nacional,2020,4,16,4
01 Distrito Nacional,2020,4,17,3
01 Distrito Nacional,2020,5,18,6
01 Distrito Nacional,2020,5,19,3
01 Distrito Nacional,2020,5,20,4
01 Distrito Nacional,2020,5,21,4
01 Distrito Nacional,2020,5,22,1
01 Distrito Nacional,2020,6,23,3
01 Distrito Nacional,2020,6,24,6
01 Distrito Nacional,2020,6,25,1
01 Distrito Nacional,2020,6,26,1
01 Distrito Nacional,2020,6,27,0
01 Distrito Nacional,2020,7,28,1
01 Distrito Nacional,2020,7,29,2
01 Distrito Nacional,2020,7,30,0
01 Distrito Nacional,2020,7,31,0
01 Distrito Nacional,2020,7,32,0
01 Distrito Nacional,2020,7,33,0
01 Distrito Nacional,2020,7,34,0
01 Distrito Nacional,2020,8,35,1
01 Distrito Nacional,2020,9,36,2
01 Distrito Nacional,2020,9,37,0
01 Distrito Nacional,2020,9,38,0
01 Distrito Nacional,2020,9,39,2
01 Distrito Nacional,2020,9,40,0
01 Distrito Nacional,2020,10,41,2
01 Distrito Nacional,2020,10,42,1
01 Distrito Nacional,2020,10,43,2
01 Distrito Nacional,2020,10,44,2
01 Distrito Nacional,2020,10,45,0
01 Distrito Nacional,2020,11,46,2
01 Distrito Nacional,2020,11,47,3
01 Distrito Nacional,2020,11,48,1
01 Distrito Nacional,2020,11,49,0
01 Distrito Nacional,2020,12,50,2
01 Distrito Nacional,2020,12,51,1
01 Distrito Nacional,2020,12,52,0
01 Distrito Nacional,2021,1,1,3
01 Distrito Nacional,2021,1,2,5
01 Distrito Nacional,2021,1,3,1
01 Distrito Nacional,2021,1,4,0
01 Distrito Nacional,2021,1,5,0
01 Distrito Nacional,2021,2,6,2
01 Distrito Nacional,2021,2,7,2
01 Distrito Nacional,2021,2,8,3
01 Distrito Nacional,2021,3,9,2
01 Distrito Nacional,2021,3,10,3
01 Distrito Nacional,2021,3,11,1
01 Distrito Nacional,2021,3,12,6
01 Distrito Nacional,2021,4,13,2
01 Distrito Nacional,2021,4,14,2
01 Distrito Nacional,2021,4,15,3
01 Distrito Nacional,2021,4,16,1
01 Distrito Nacional,2021,4,17,4
01 Distrito Nacional,2021,5,18,5
01 Distrito Nacional,2021,5,19,9
01 Distrito Nacional,2021,5,20,1
01 Distrito Nacional,2021,5,21,6
01 Distrito Nacional,2021,6,22,3
01 Distrito Nacional,2021,6,23,4
01 Distrito Nacional,2021,6,24,5
01 Distrito Nacional,2021,6,25,2
01 Distrito Nacional,2021,6,26,2
01 Distrito Nacional,2021,7,27,6
01 Distrito Nacional,2021,7,28,6
01 Distrito Nacional,2021,7,29,4
01 Distrito Nacional,2021,7,30,6
01 Distrito Nacional,2021,8,31,15
01 Distrito Nacional,2021,8,32,10
01 Distrito Nacional,2021,8,33,9
01 Distrito Nacional,2021,8,34,16
01 Distrito Nacional,2021,9,35,13
01 Distrito Nacional,2021,9,36,16
01 Distrito Nacional,2021,9,37,18
01 Distrito Nacional,2021,9,38,13
01 Distrito Nacional,2021,10,39,20
01 Distrito Nacional,2021,10,40,8
01 Distrito Nacional,2021,10,41,6
01 Distrito Nacional,2021,10,42,13
01 Distrito Nacional,2021,10,43,14
01 Distrito Nacional,2021,11,44,20
01 Distrito Nacional,2021,11,45,21
01 Distrito Nacional,2021,11,46,14
01 Distrito Nacional,2021,11,47,19
01 Distrito Nacional,2021,12,48,19
01 Distrito Nacional,2021,12,49,12
01 Distrito Nacional,2021,12,50,7
01 Distrito Nacional,2021,12,51,8
01 Distrito Nacional,2021,12,52,8
01 Distrito Nacional,2022,1,1,5
01 Distrito Nacional,2022,1,2,9
01 Distrito Nacional,2022,1,3,12
01 Distrito Nacional,2022,1,4,11
01 Distrito Nacional,2022,2,5,7
01 Distrito Nacional,2022,2,6,7
01 Distrito Nacional,2022,2,7,6
01 Distrito Nacional,2022,2,8,5
01 Distrito Nacional,2022,3,9,4
01 Distrito Nacional,2022,3,10,11
01 Distrito Nacional,2022,3,11,5
01 Distrito Nacional,2022,3,12,13
01 Distrito Nacional,2022,4,13,11
01 Distrito Nacional,2022,4,14,8
01 Distrito Nacional,2022,4,15,8
01 Distrito Nacional,2022,4,16,4
01 Distrito Nacional,2022,4,17,5
01 Distrito Nacional,2022,5,18,5
01 Distrito Nacional,2022,5,19,8
01 Distrito Nacional,2022,5,20,6
01 Distrito Nacional,2022,5,21,8
01 Distrito Nacional,2022,6,22,6
01 Distrito Nacional,2022,6,23,5
01 Distrito Nacional,2022,6,24,8
01 Distrito Nacional,2022,6,25,9
01 Distrito Nacional,2022,6,26,2
01 Distrito Nacional,2022,7,27,6
01 Distrito Nacional,2022,7,28,8
01 Distrito Nacional,2022,7,29,20
01 Distrito Nacional,2022,7,30,7
01 Distrito Nacional,2022,8,31,14
01 Distrito Nacional,2022,8,32,13
01 Distrito Nacional,2022,8,33,10
01 Distrito Nacional,2022,8,34,9
01 Distrito Nacional,2022,9,35,27
01 Distrito Nacional,2022,9,36,22
01 Distrito Nacional,2022,9,37,24
01 Distrito Nacional,2022,9,38,24
01 Distrito Nacional,2022,10,39,17
01 Distrito Nacional,2022,10,40,32
01 Distrito Nacional,2022,10,41,29
01 Distrito Nacional,2022,10,42,15
01 Distrito Nacional,2022,10,43,28
01 Distrito Nacional,2022,11,44,28
01 Distrito Nacional,2022,11,45,13
01 Distrito Nacional,2022,11,46,14
01 Distrito Nacional,2022,11,47,13
01 Distrito Nacional,2022,12,48,14
01 Distrito Nacional,2022,12,49,15
01 Distrito Nacional,2022,12,50,16
01 Distrito Nacional,2022,12,51,3
01 Distrito Nacional,2022,12,52,6
01 Distrito Nacional,2023,1,1,15
01 Distrito Nacional,2023,1,2,9
01 Distrito Nacional,2023,1,3,9
01 Distrito Nacional,2023,1,4,11
01 Distrito Nacional,2023,2,5,8
01 Distrito Nacional,2023,2,6,10
01 Distrito Nacional,2023,2,7,5
01 Distrito Nacional,2023,2,8,1
01 Distrito Nacional,2023,3,9,3
01 Distrito Nacional,2023,3,10,6
01 Distrito Nacional,2023,3,11,13
01 Distrito Nacional,2023,3,12,4
01 Distrito Nacional,2023,3,13,5
01 Distrito Nacional,2023,4,14,5
01 Distrito Nacional,2023,4,15,3
01 Distrito Nacional,2023,4,16,4
01 Distrito Nacional,2023,4,17,1
01 Distrito Nacional,2023,5,18,9
01 Distrito Nacional,2023,5,19,7
01 Distrito Nacional,2023,5,20,5
01 Distrito Nacional,2023,5,21,12
01 Distrito Nacional,2023,6,22,6
01 Distrito Nacional,2023,6,23,9
01 Distrito Nacional,2023,6,24,8
01 Distrito Nacional,2023,6,25,18
01 Distrito Nacional,2023,7,26,30
01 Distrito Nacional,2023,7,27,42
01 Distrito Nacional,2023,7,28,24
01 Distrito Nacional,2023,7,29,43
01 Distrito Nacional,2023,7,30,56
01 Distrito Nacional,2023,8,31,62
01 Distrito Nacional,2023,8,32,74
01 Distrito Nacional,2023,8,33,72
01 Distrito Nacional,2023,8,34,115
01 Distrito Nacional,2023,9,35,175
01 Distrito Nacional,2023,9,36,206
01 Distrito Nacional,2023,9,37,150
01 Distrito Nacional,2023,9,38,1
01 Distrito Nacional,2023,9,39,0
01 Distrito Nacional,2023,9,40,0
01 Distrito Nacional,2023,9,41,0
01 Distrito Nacional,2023,9,42,0
01 Distrito Nacional,2023,9,43,0
01 Distrito Nacional,2023,9,44,0
01 Distrito Nacional,2023,9,45,0
01 Distrito Nacional,2023,9,46,0
01 Distrito Nacional,2023,9,47,0
01 Distrito Nacional,2023,9,48,0
01 Distrito Nacional,2023,9,49,0
01 Distrito Nacional,2023,9,50,0
01 Distrito Nacional,2023,9,51,0
01 Distrito Nacional,2023,9,52,0
02 Azua,2015,1,1,2
02 Azua,2015,1,2,0
02 Azua,2015,1,3,0
02 Azua,2015,1,4,2
02 Azua,2015,2,5,7
02 Azua,2015,2,6,4
02 Azua,2015,2,7,3
02 Azua,2015,2,8,3
02 Azua,2015,3,9,5
02 Azua,2015,3,10,3
02 Azua,2015,3,11,5
02 Azua,2015,3,12,6
02 Azua,2015,4,13,7
02 Azua,2015,4,14,4
02 Azua,2015,4,15,3
02 Azua,2015,4,16,3
02 Azua,2015,5,17,2
02 Azua,2015,5,18,5
02 Azua,2015,5,19,4
02 Azua,2015,5,20,1
02 Azua,2015,5,21,3
02 Azua,2015,5,22,0
02 Azua,2015,6,23,1
02 Azua,2015,6,24,1
02 Azua,2015,6,25,3
02 Azua,2015,6,26,0
02 Azua,2015,7,27,6
02 Azua,2015,7,28,8
02 Azua,2015,7,29,2
02 Azua,2015,7,30,2
02 Azua,2015,8,31,3
02 Azua,2015,8,32,2
02 Azua,2015,8,33,2
02 Azua,2015,8,34,4
02 Azua,2015,9,35,7
02 Azua,2015,9,36,10
02 Azua,2015,9,37,10
02 Azua,2015,9,38,18
02 Azua,2015,10,39,12
02 Azua,2015,10,40,28
02 Azua,2015,10,41,23
02 Azua,2015,10,42,30
02 Azua,2015,10,43,25
02 Azua,2015,11,44,27
02 Azua,2015,11,45,26
02 Azua,2015,11,46,25
02 Azua,2015,11,47,16
02 Azua,2015,12,48,22
02 Azua,2015,12,49,16
02 Azua,2015,12,50,14
02 Azua,2015,12,51,6
02 Azua,2015,12,52,6
02 Azua,2016,1,1,9
02 Azua,2016,1,2,10
02 Azua,2016,1,3,11
02 Azua,2016,1,4,5
02 Azua,2016,2,5,4
02 Azua,2016,2,6,8
02 Azua,2016,2,7,7
02 Azua,2016,2,8,13
02 Azua,2016,3,9,8
02 Azua,2016,3,10,1
02 Azua,2016,3,11,0
02 Azua,2016,3,12,3
02 Azua,2016,4,13,3
02 Azua,2016,4,14,6
02 Azua,2016,4,15,1
02 Azua,2016,4,16,6
02 Azua,2016,4,17,2
02 Azua,2016,5,18,2
02 Azua,2016,5,19,0
02 Azua,2016,5,20,3
02 Azua,2016,5,21,9
02 Azua,2016,6,22,2
02 Azua,2016,6,23,3
02 Azua,2016,6,24,6
02 Azua,2016,6,25,2
02 Azua,2016,6,26,0
02 Azua,2016,7,27,2
02 Azua,2016,7,28,3
02 Azua,2016,7,29,6
02 Azua,2016,7,30,1
02 Azua,2016,8,31,1
02 Azua,2016,8,32,0
02 Azua,2016,8,33,0
02 Azua,2016,8,34,2
02 Azua,2016,8,35,2
02 Azua,2016,9,36,1
02 Azua,2016,9,37,2
02 Azua,2016,9,38,3
02 Azua,2016,9,39,1
02 Azua,2016,9,40,0
02 Azua,2016,9,41,0
02 Azua,2016,9,42,0
02 Azua,2016,9,43,0
02 Azua,2016,9,44,0
02 Azua,2016,9,45,0
02 Azua,2016,9,46,0
02 Azua,2016,9,47,0
02 Azua,2016,9,48,0
02 Azua,2016,9,49,0
02 Azua,2016,9,50,0
02 Azua,2016,9,51,0
02 Azua,2016,12,52,1
02 Azua,2017,12,1,0
02 Azua,2017,12,2,0
02 Azua,2017,12,3,0
02 Azua,2017,12,4,0
02 Azua,2017,12,5,0
02 Azua,2017,12,6,0
02 Azua,2017,12,7,0
02 Azua,2017,12,8,0
02 Azua,2017,12,9,0
02 Azua,2017,3,10,1
02 Azua,2017,3,11,1
02 Azua,2017,3,12,0
02 Azua,2017,3,13,0
02 Azua,2017,4,14,2
02 Azua,2017,4,15,2
02 Azua,2017,4,16,2
02 Azua,2017,4,17,0
02 Azua,2017,4,18,0
02 Azua,2017,4,19,0
02 Azua,2017,5,20,1
02 Azua,2017,5,21,0
02 Azua,2017,5,22,2
02 Azua,2017,6,23,1
02 Azua,2017,6,24,2
02 Azua,2017,6,25,3
02 Azua,2017,6,26,1
02 Azua,2017,6,27,0
02 Azua,2017,7,28,1
02 Azua,2017,7,29,0
02 Azua,2017,7,30,0
02 Azua,2017,7,31,0
02 Azua,2017,7,32,0
02 Azua,2017,7,33,0
02 Azua,2017,8,34,2
02 Azua,2017,8,35,0
02 Azua,2017,8,36,0
02 Azua,2017,8,37,0
02 Azua,2017,8,38,0
02 Azua,2017,9,39,1
02 Azua,2017,10,40,1
02 Azua,2017,10,41,0
02 Azua,2017,10,42,0
02 Azua,2017,10,43,1
02 Azua,2017,11,44,1
02 Azua,2017,11,45,3
02 Azua,2017,11,46,1
02 Azua,2017,11,47,0
02 Azua,2017,11,48,0
02 Azua,2017,11,49,0
02 Azua,2017,11,50,0
02 Azua,2017,11,51,0
02 Azua,2017,11,52,0
02 Azua,2018,11,1,0
02 Azua,2018,11,2,0
02 Azua,2018,11,3,0
02 Azua,2018,11,4,0
02 Azua,2018,2,5,1
02 Azua,2018,2,6,0
02 Azua,2018,2,7,0
02 Azua,2018,2,8,0
02 Azua,2018,2,9,1
02 Azua,2018,3,10,1
02 Azua,2018,3,11,0
02 Azua,2018,3,12,1
02 Azua,2018,3,13,2
02 Azua,2018,4,14,5
02 Azua,2018,4,15,8
02 Azua,2018,4,16,7
02 Azua,2018,4,17,0
02 Azua,2018,5,18,1
02 Azua,2018,5,19,0
02 Azua,2018,5,20,0
02 Azua,2018,5,21,0
02 Azua,2018,5,22,0
02 Azua,2018,5,23,0
02 Azua,2018,5,24,0
02 Azua,2018,5,25,0
02 Azua,2018,5,26,0
02 Azua,2018,5,27,0
02 Azua,2018,7,28,1
02 Azua,2018,7,29,0
02 Azua,2018,7,30,0
02 Azua,2018,7,31,0
02 Azua,2018,7,32,0
02 Azua,2018,8,33,2
02 Azua,2018,8,34,2
02 Azua,2018,9,35,4
02 Azua,2018,9,36,4
02 Azua,2018,9,37,1
02 Azua,2018,9,38,0
02 Azua,2018,9,39,2
02 Azua,2018,10,40,6
02 Azua,2018,10,41,1
02 Azua,2018,10,42,2
02 Azua,2018,10,43,1
02 Azua,2018,10,44,0
02 Azua,2018,10,45,0
02 Azua,2018,11,46,3
02 Azua,2018,11,47,3
02 Azua,2018,11,48,2
02 Azua,2018,12,49,2
02 Azua,2018,12,50,3
02 Azua,2018,12,51,2
02 Azua,2018,12,52,2
02 Azua,2019,12,1,1
02 Azua,2019,1,2,5
02 Azua,2019,1,3,2
02 Azua,2019,1,4,7
02 Azua,2019,2,5,3
02 Azua,2019,2,6,5
02 Azua,2019,2,7,2
02 Azua,2019,2,8,6
02 Azua,2019,3,9,4
02 Azua,2019,3,10,4
02 Azua,2019,3,11,9
02 Azua,2019,3,12,5
02 Azua,2019,3,13,2
02 Azua,2019,4,14,5
02 Azua,2019,4,15,4
02 Azua,2019,4,16,5
02 Azua,2019,4,17,8
02 Azua,2019,5,18,7
02 Azua,2019,5,19,6
02 Azua,2019,5,20,8
02 Azua,2019,5,21,6
02 Azua,2019,6,22,5
02 Azua,2019,6,23,10
02 Azua,2019,6,24,7
02 Azua,2019,6,25,13
02 Azua,2019,6,26,8
02 Azua,2019,7,27,39
02 Azua,2019,7,28,20
02 Azua,2019,7,29,31
02 Azua,2019,7,30,25
02 Azua,2019,8,31,18
02 Azua,2019,8,32,22
02 Azua,2019,8,33,30
02 Azua,2019,8,34,31
02 Azua,2019,8,35,15
02 Azua,2019,9,36,20
02 Azua,2019,9,37,22
02 Azua,2019,9,38,22
02 Azua,2019,9,39,13
02 Azua,2019,10,40,26
02 Azua,2019,10,41,14
02 Azua,2019,10,42,27
02 Azua,2019,10,43,18
02 Azua,2019,11,44,11
02 Azua,2019,11,45,7
02 Azua,2019,11,46,16
02 Azua,2019,11,47,15
02 Azua,2019,11,48,13
02 Azua,2019,12,49,8
02 Azua,2019,12,50,7
02 Azua,2019,12,51,11
02 Azua,2019,12,52,9
02 Azua,2020,12,1,15
02 Azua,2020,1,2,16
02 Azua,2020,1,3,11
02 Azua,2020,1,4,12
02 Azua,2020,2,5,9
02 Azua,2020,2,6,17
02 Azua,2020,2,7,12
02 Azua,2020,2,8,9
02 Azua,2020,2,9,9
02 Azua,2020,3,10,3
02 Azua,2020,3,11,4
02 Azua,2020,3,12,2
02 Azua,2020,3,13,2
02 Azua,2020,3,14,0
02 Azua,2020,4,15,1
02 Azua,2020,4,16,1
02 Azua,2020,4,17,0
02 Azua,2020,4,18,0
02 Azua,2020,4,19,0
02 Azua,2020,4,20,0
02 Azua,2020,4,21,0
02 Azua,2020,4,22,0
02 Azua,2020,4,23,0
02 Azua,2020,4,24,0
02 Azua,2020,4,25,0
02 Azua,2020,4,26,0
02 Azua,2020,4,27,0
02 Azua,2020,4,28,0
02 Azua,2020,4,29,0
02 Azua,2020,4,30,0
02 Azua,2020,4,31,0
02 Azua,2020,4,32,0
02 Azua,2020,4,33,0
02 Azua,2020,4,34,0
02 Azua,2020,4,35,0
02 Azua,2020,4,36,0
02 Azua,2020,4,37,0
02 Azua,2020,9,38,2
02 Azua,2020,9,39,0
02 Azua,2020,10,40,4
02 Azua,2020,10,41,0
02 Azua,2020,10,42,0
02 Azua,2020,10,43,1
02 Azua,2020,10,44,0
02 Azua,2020,10,45,0
02 Azua,2020,11,46,1
02 Azua,2020,11,47,1
